,User_Age,Income,Child_Count,Day_Cnt,Recency,Marital_Status_Joined,Education_Graduate,Education_Postgraduate,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Spent,Purchases_Z1,Purchases_Z2,Purchases_Z3
1200,45,22682.0,1,483.0,51,1,1,0,10,14,29,4,2,36,0,0,0,0,0,0,0,95,0.7082066445641158,-0.4092490894019872,0.7137326047813869
1201,54,38887.0,1,574.0,17,1,0,1,25,1,13,0,0,3,0,0,0,0,0,0,0,42,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
1202,39,41658.0,3,181.0,30,0,0,0,8,4,12,15,4,29,0,0,0,0,0,0,0,72,1.1963575453276858,-1.029851591262623,0.6749864993194739
1203,29,29791.0,1,313.0,21,1,0,1,14,0,6,0,0,0,0,0,0,0,0,0,0,20,1.2454539506423248,-0.5996373016574341,0.17178398233270337
1204,43,63915.0,1,369.0,2,1,0,1,622,7,115,30,0,15,0,0,0,0,0,0,0,789,-1.4873697255125087,0.3677569540127569,-0.6897187357779867
1205,44,39996.0,1,454.0,85,0,1,0,11,0,3,0,0,1,0,0,0,0,0,0,0,15,1.7467710982008398,-0.979518588098301,-0.03362601932835367
1206,59,26759.0,1,55.0,65,0,1,0,25,3,16,8,5,2,0,0,0,0,0,0,0,59,1.2419432065106102,-0.4144170804170598,0.16593840023144257
1207,58,63841.0,2,361.0,64,0,0,1,635,15,100,20,7,131,0,0,0,0,0,0,0,908,-1.2540155793002274,0.598585102369025,-1.6781445184036878
1208,56,51039.0,2,664.0,11,1,0,1,100,64,79,65,0,109,0,0,0,0,0,0,0,417,0.45300595345510025,0.4936242477800007,-0.7431247941429686
1209,50,60544.0,2,168.0,92,1,1,0,201,2,43,3,5,35,0,0,0,0,0,0,0,289,0.45738240843569217,0.9234094459237201,0.10777758156836055
1210,41,65685.0,1,631.0,54,1,1,0,642,14,49,0,7,57,0,0,0,0,0,0,0,769,-1.2505048351685133,0.4133648811286506,-1.6722989363024277
1211,66,37716.0,0,165.0,4,1,1,0,97,1,41,6,2,41,0,0,0,0,0,0,0,188,1.121127952632438,0.1316588524012765,-0.3922333864500236
1212,42,36864.0,1,119.0,53,0,1,0,204,5,39,17,0,89,0,0,0,0,0,0,1,354,0.8019541435963408,0.9001110181157692,-0.3192655859865358
1213,38,44511.0,2,313.0,39,1,0,1,513,7,133,46,14,14,0,0,0,0,0,0,0,727,-0.6958525405476882,2.6509165353388875,0.11860935859496918
1214,34,36947.0,2,560.0,49,1,0,1,88,3,21,4,1,29,0,0,0,0,0,0,0,146,1.682466655575426,1.1714960246447512,0.07887913197237989
1215,35,47352.0,0,58.0,70,1,0,1,172,12,112,8,0,15,0,0,0,0,0,0,0,319,0.48980182282367213,1.2981227413495147,-0.23460662132052704
1216,42,67087.0,2,261.0,40,1,0,1,329,35,222,130,35,43,0,0,0,0,0,0,0,794,-1.5146367865677357,0.15002583024022362,-0.3771385180728193
1217,41,57045.0,1,269.0,40,1,1,0,296,13,104,11,13,17,0,0,0,0,0,0,0,454,-0.8355207807041033,-0.1011521225104459,0.329168707773409
1218,42,36957.0,1,119.0,43,0,0,1,100,2,16,2,1,31,0,0,0,0,0,0,1,152,1.6491126737221085,1.060494036285962,0.40051576016814655
1219,39,69389.0,2,597.0,17,1,0,1,422,7,238,69,46,15,0,0,0,0,0,0,0,797,-1.6471530888679027,-0.020599379530134264,-1.2343289809294673
1220,42,80134.0,1,45.0,40,1,1,0,1218,16,272,104,0,80,0,1,1,1,0,0,1,1690,-0.11355395943710045,0.1755216303343633,-0.36012410846470405
1221,58,43142.0,2,334.0,84,1,0,1,5,1,7,2,1,4,0,0,0,0,0,0,0,20,1.9324251808549717,-0.7761679300650492,-0.1602226384246622
1222,42,34412.0,1,142.0,62,0,1,0,52,12,50,4,36,55,0,0,0,0,0,0,0,209,1.5384257156813526,1.1023519923482592,-0.6472970019701048
1223,46,57537.0,1,434.0,83,0,1,0,191,56,139,51,8,100,0,0,0,0,0,0,0,545,-0.6564842497556739,0.42119629103847034,0.6980586462351465
1224,45,22634.0,2,566.0,47,1,0,0,2,23,11,8,6,46,0,0,0,0,0,0,0,96,1.7756797684571053,-0.419585071432133,-0.3818558043185014
1225,53,51315.0,2,673.0,45,1,1,0,68,28,39,16,30,41,0,0,0,0,0,0,0,222,-0.04487306183109463,-1.5457077842649696,0.3782731159458918
1226,42,36026.0,1,92.0,34,1,1,0,20,4,10,6,4,17,0,0,0,0,0,0,0,61,1.431108033296457,-0.39628664362418214,0.045187363236394676
1227,61,24639.0,1,69.0,3,1,1,0,20,3,16,0,4,1,0,0,0,0,0,0,0,44,1.2686796366582258,0.015582663457393939,0.339788329593722
1228,57,34578.0,1,685.0,1,1,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,8,1.7467710982008398,-0.979518588098301,-0.03362601932835367
1229,47,63810.0,2,691.0,45,0,1,0,977,12,253,16,12,101,0,1,0,0,0,0,0,1371,-0.6038192625758958,1.3840811527175463,0.031403061438570475
1230,63,54132.0,1,444.0,81,1,0,1,30,1,8,0,0,3,0,0,0,0,0,0,0,42,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
1231,61,18690.0,1,194.0,77,1,1,0,6,1,7,23,4,19,0,0,0,0,0,0,0,60,1.9289144367232576,-0.5909477088246747,-0.16606822052592302
1232,64,28164.0,1,659.0,23,1,1,0,3,18,26,11,8,12,0,0,0,0,0,0,0,78,1.4543337193123578,0.21893332149064582,0.21319171049741328
1233,61,34596.0,2,661.0,48,1,0,1,14,0,2,0,0,7,0,0,0,0,0,0,0,23,2.1180792635091032,-0.5728172720317974,-0.286819257520971
1234,37,43269.0,1,639.0,61,1,0,1,10,1,7,0,0,1,0,0,0,0,0,0,0,19,2.1180792635091032,-0.5728172720317974,-0.286819257520971
1235,42,38741.0,1,405.0,60,0,0,0,7,10,17,8,6,13,0,0,0,0,0,0,0,61,1.6167621159505885,-0.19293598559093042,-0.08140925585991395
1236,45,31907.0,2,131.0,75,0,1,0,33,87,64,175,16,74,0,0,0,0,0,0,0,449,0.2871356693016153,0.2119970496508536,-1.2786786288038499
1237,70,27100.0,0,158.0,64,1,0,1,12,0,13,2,0,10,0,0,0,0,0,0,0,37,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
1238,24,31163.0,1,501.0,54,0,0,0,2,3,10,11,2,10,0,0,0,0,0,0,0,38,1.5742832623416525,-0.9421480307117842,-0.07369329643118884
1239,48,34853.0,0,529.0,75,0,1,0,9,3,15,2,3,2,0,0,0,0,0,0,0,34,1.431108033296457,-0.39628664362418214,0.045187363236394676
1240,66,70844.0,0,126.0,16,0,1,0,129,26,67,3,67,2,0,0,0,0,0,0,0,294,0.4998612620446285,1.6726214910445736,0.10006162213963574
1241,42,31086.0,3,105.0,79,1,0,0,16,2,11,3,0,16,1,0,0,0,0,0,0,48,1.938973875944214,-0.21644895912961568,0.16860002293423954
1242,41,60544.0,2,152.0,92,1,1,0,201,2,43,3,5,35,0,0,0,0,0,0,0,289,0.45738240843569217,0.9234094459237201,0.10777758156836055
1243,42,20491.0,3,79.0,16,1,0,0,5,4,5,4,2,10,0,0,0,0,0,0,0,30,1.896495022335278,-0.9656610042504694,0.17631598236296472
1244,42,42523.0,0,259.0,96,1,1,0,14,36,11,3,26,35,0,0,0,0,0,0,0,125,0.47001426908009114,-1.7363105422511516,0.5133769398462579
1245,48,39922.0,1,595.0,30,1,1,0,29,12,59,19,1,36,0,0,0,0,0,0,0,156,1.476693694479381,0.2191478672213806,-0.4638607358516366
1246,45,33402.0,1,133.0,60,1,1,0,26,2,19,10,5,8,0,0,0,0,0,0,0,70,1.623310811039831,0.3667829853445028,0.24741340549898805
1247,55,36408.0,0,548.0,11,1,0,1,9,1,4,3,2,3,0,0,0,0,0,0,0,22,1.7467710982008398,-0.979518588098301,-0.03362601932835367
1248,44,21645.0,1,421.0,75,1,1,0,14,0,23,4,5,19,0,0,0,0,0,0,1,65,1.8448950522136567,0.7596267175631747,-0.21572183438494744
1249,56,51876.0,2,91.0,88,1,1,0,99,27,102,28,48,6,0,0,0,0,0,0,0,310,-0.7479906520627887,-1.6369467701386702,0.38466790373369425
1250,31,52852.0,1,450.0,93,1,1,0,714,8,99,11,0,47,1,0,0,0,0,0,0,879,-1.072471728301882,2.0781413281956693,-0.4998473536168627
1251,41,70038.0,1,136.0,54,1,0,1,587,54,348,71,54,130,0,0,0,0,0,0,0,1244,-1.2471355595126534,-1.1271317109060888,0.06799819104232405
1252,29,69401.0,0,192.0,41,1,0,0,399,27,159,58,8,39,0,0,0,0,0,0,0,690,-0.6994937342722218,-0.11574713398046249,1.1922047527313182
1253,41,46053.0,2,188.0,46,1,1,0,56,10,92,19,7,25,0,0,0,0,0,0,0,209,0.5514612321662493,-0.052666230769070635,0.4920994388875477
1254,35,73892.0,2,421.0,40,0,1,0,703,102,601,0,58,43,0,0,0,0,0,0,1,1507,-2.6037087614015566,-1.628758063882026,1.255639652896547
1255,53,40304.0,2,673.0,82,0,0,1,37,0,17,0,0,3,0,0,0,0,0,0,0,57,1.6067026767296324,-0.5674347352859898,-0.41607749932007654
1256,28,32727.0,0,520.0,38,1,0,1,167,13,180,86,13,70,0,0,0,0,0,0,0,529,0.12377270519804641,0.8875776637994345,-1.0048252371396431
1257,50,68695.0,0,67.0,3,1,1,0,458,81,356,106,50,40,0,0,0,0,0,0,0,1091,-1.074647723653466,-1.164502268292606,0.10806546814515944
1258,31,43300.0,1,500.0,87,0,1,0,91,3,52,2,1,31,0,0,0,0,0,0,1,180,1.333518465434185,0.7650092543089823,-0.344980076184053
1259,62,26290.0,2,346.0,49,1,1,0,15,8,16,11,5,22,0,0,0,0,0,0,0,77,1.2787390758791823,0.3900814131524533,0.6744565730538847
1260,65,93790.0,2,281.0,16,0,1,0,1302,68,731,89,114,45,0,1,1,1,0,0,1,2349,-2.8211101590602023,-1.0638142666486277,-0.49626121742919393
1261,35,38410.0,1,664.0,65,1,0,1,153,64,123,116,64,14,0,0,0,0,0,0,1,534,-0.4418526402288164,0.30576373928679246,-0.601076976768258
1262,66,64866.0,0,613.0,9,0,0,1,508,5,21,7,5,10,0,1,0,0,0,0,0,556,-0.7580463360408111,1.1012643038628323,-0.03583344713606337
1263,68,57957.0,0,275.0,24,1,1,0,290,59,177,77,5,29,0,0,0,0,0,1,0,637,-1.3794544951044752,1.2869505717117635,2.1909131066970864
1264,56,46015.0,0,257.0,25,1,0,1,38,0,2,0,0,6,1,0,0,0,1,0,0,46,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
1265,43,16531.0,0,560.0,43,1,1,0,2,13,6,7,5,11,0,0,0,0,0,0,0,44,1.473586886905393,0.352925401496671,0.03747140380766988
1266,57,28072.0,1,575.0,10,1,0,1,30,0,10,2,0,5,0,0,0,0,0,0,0,47,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
1267,32,49476.0,0,247.0,29,0,0,1,386,23,95,54,41,196,0,0,0,0,0,0,0,795,-1.717178185240841,-0.5853854663156908,2.469037179281811
1268,41,50725.0,1,98.0,45,1,1,0,443,10,75,0,10,48,0,0,0,0,0,0,0,586,-0.14847693863206238,1.956310346327402,-0.9129802393104994
1269,42,83844.0,1,497.0,57,1,1,0,901,31,345,75,31,191,0,0,1,0,0,0,0,1574,-1.9502531497443472,-1.218370696779789,0.07439297883012637
1270,49,41145.0,0,20.0,20,1,0,1,9,0,3,0,0,1,0,0,0,0,0,0,0,13,1.1705556826454089,-1.723562642204082,0.5218841446503156
1271,61,67419.0,0,228.0,29,1,1,0,846,84,352,91,56,42,0,0,0,0,0,0,0,1471,-1.4261683352181487,1.463229699241556,-0.38672485482900804
1272,47,23162.0,1,272.0,82,1,0,0,8,3,9,19,4,22,0,0,0,0,0,0,0,65,1.405237313997719,-0.2112809681145433,0.7163942274841844
1273,49,34380.0,0,670.0,68,1,1,0,72,7,58,13,1,24,0,0,0,0,0,0,0,175,1.326900913728483,1.0840070098246468,0.15050648137399328
1274,45,34704.0,0,4.0,65,0,1,0,29,0,5,0,1,5,0,0,0,0,0,0,0,40,1.3886291796875208,-1.145498688745036,0.052903322665119545
1275,42,65148.0,2,533.0,9,1,1,0,460,35,422,33,12,153,0,0,0,0,0,0,0,1115,-1.3780791092282425,-0.07683780133171368,-0.0005326201823571377
1276,44,39898.0,0,137.0,20,1,1,0,69,8,26,12,7,12,0,0,0,0,0,0,0,134,1.291039611825249,0.015797209188128835,-0.337264116755328
1277,64,59892.0,1,154.0,26,1,0,1,73,0,13,0,1,0,0,0,0,0,0,0,0,87,0.6749215193272583,-1.3989678042118745,0.21106001406020608
1278,55,41020.0,1,314.0,68,0,0,1,112,1,54,7,7,36,0,0,0,0,0,0,0,217,0.16003418841607261,-1.2083650462256927,0.07595619015983977
1279,59,57072.0,2,77.0,79,1,0,1,944,0,60,0,0,30,1,0,0,0,0,0,0,1034,-2.1914218832095407,0.5402292752060612,-0.7040715226833048
1280,28,62807.0,1,356.0,83,1,1,0,526,28,135,10,21,99,0,0,0,0,0,0,0,819,-1.3240756180254,0.5708930663152738,-0.13926290852524503
1281,51,19414.0,1,374.0,32,1,0,0,2,3,12,3,5,7,0,0,0,0,0,0,0,32,1.9455914276499164,-0.5354467146452806,-0.3268865346238063
1282,61,19107.0,1,501.0,49,1,1,0,2,4,9,10,5,16,0,0,0,0,0,0,0,46,1.769996784216741,-0.36429862298347293,0.13437832793266505
1283,64,70379.0,2,141.0,84,0,0,1,553,25,142,65,67,8,0,0,0,0,0,0,0,860,-1.8354522048048714,0.5762756030610815,-0.26852115032435064
1284,44,64014.0,2,190.0,56,1,0,1,406,0,30,0,0,8,0,0,0,1,0,0,0,444,0.02434597716839091,2.7462138284268995,0.4585739784698511
1285,48,49854.0,1,428.0,63,1,0,1,123,17,171,39,0,30,0,0,0,0,0,0,0,380,0.12504235260465027,1.4511403962184442,0.34740927823099205
1286,56,42873.0,1,590.0,11,0,0,1,209,0,40,3,2,15,0,0,0,0,0,0,0,269,0.8479437413369915,1.4641028419962487,-0.32113596331399996
1287,58,57867.0,0,583.0,48,1,1,0,344,35,178,15,23,17,0,0,0,0,0,0,0,612,-0.6980247806563383,2.520982762547174,0.6406890729473966
1288,44,35765.0,1,239.0,86,1,1,0,22,3,30,0,5,15,0,0,0,0,0,0,0,75,1.2586201974372695,-0.358916086237665,0.005120086133559241
1289,53,32952.0,1,156.0,36,0,1,0,38,0,12,3,1,1,0,0,0,0,0,0,0,55,1.6067026767296324,-0.5674347352859898,-0.41607749932007654
1290,35,53374.0,1,454.0,34,1,0,1,896,10,101,13,10,34,1,0,0,0,0,0,1,1064,0.30858203288355746,2.242448074774243,0.5735937235760451
1291,54,71706.0,1,667.0,16,1,1,0,931,56,253,91,98,14,0,0,0,0,0,0,0,1443,-1.4428453261448078,1.4077287050621612,-0.22590654073112473
1292,33,68487.0,1,256.0,48,1,1,0,758,12,385,33,89,89,0,0,0,0,0,0,0,1366,-3.0719343951886255,0.26884426867708017,-1.102216240642221
1293,34,53253.0,1,311.0,61,1,0,1,216,9,57,20,9,125,0,0,0,0,0,0,0,436,0.07681165813888943,1.6359315259973486,1.6956685888278313
1294,38,31163.0,1,696.0,54,0,0,0,2,3,10,11,2,10,0,0,0,0,0,0,0,38,1.5742832623416525,-0.9421480307117842,-0.07369329643118884
1295,38,42014.0,1,483.0,56,1,1,0,244,15,108,4,15,50,0,0,0,0,0,0,1,436,0.3698522797943774,2.459204093551944,0.052278385608075656
1296,68,49667.0,3,19.0,35,0,0,1,1181,26,120,17,13,39,1,0,0,0,0,0,1,1396,-0.8939117457705728,0.4179393314642064,0.27200718941085017
1297,59,63206.0,1,534.0,65,1,0,1,750,8,125,11,8,26,0,0,1,0,0,0,0,928,-0.7129950610084326,-1.1837423888862455,0.02738170825294679
1298,42,57136.0,1,231.0,48,1,0,1,306,5,109,21,109,92,0,0,0,0,0,0,0,642,-0.5439244015413085,2.9646255445387246,1.7015334503500446
1299,26,53977.0,0,337.0,21,1,1,0,620,16,165,0,24,82,0,0,0,0,0,0,0,907,-1.68228639315518,1.2836296921196373,0.771575652385176
1300,24,46098.0,1,200.0,86,0,0,1,57,0,27,0,0,36,0,0,0,0,0,0,0,120,1.4634585910679763,0.8571433782527096,0.5271123792644551
1301,55,73538.0,0,154.0,92,1,1,0,811,76,428,99,137,107,0,0,0,0,0,0,0,1658,-1.3906421132561808,1.7041654603920595,-1.230441197377202
1302,45,20981.0,1,682.0,14,1,0,0,2,12,10,6,13,30,0,0,0,0,0,0,1,73,1.6224451001909526,-0.2482224340395905,-0.5976433881110803
1303,55,51766.0,1,593.0,74,0,1,0,60,51,87,6,20,51,0,0,0,0,0,0,0,275,0.3881671246791407,-0.2558023430715876,-0.05835638836519368
1304,26,55759.0,0,532.0,84,1,1,0,675,0,85,10,7,77,0,0,0,0,0,0,0,854,-0.8232164895151027,2.6372734972217913,-0.7683850894453983
1305,39,33039.0,2,503.0,4,1,1,0,30,8,12,8,8,12,0,0,0,0,0,0,0,78,1.062906675562181,-0.9367654939659761,-0.20295153823029474
1306,41,37787.0,1,136.0,50,1,0,1,40,1,40,4,3,18,0,0,0,0,0,0,0,106,1.639122091117612,-0.19272143986019594,-0.7584617022089639
1307,37,27242.0,1,681.0,2,0,1,0,3,17,26,20,1,39,0,0,0,0,0,0,1,106,1.9880702812588524,0.21376533047557322,-0.3346024940525312
1308,41,87188.0,2,601.0,73,0,0,1,910,111,724,49,74,55,0,0,0,0,0,0,1,1923,-1.2575841611653675,0.06591453029513794,-1.5146914505938829
1309,40,37697.0,0,101.0,82,0,1,0,34,6,21,11,4,8,0,0,0,0,0,0,0,84,1.231883767289654,-0.7889158301121193,-0.1687298432287195
1310,42,37401.0,2,355.0,14,1,0,1,19,3,19,3,1,3,0,0,0,0,0,0,0,48,1.6167621159505885,-0.19293598559093042,-0.08140925585991395
1311,39,3502.0,1,599.0,56,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,5,3.720154660197467,0.026684174307077573,-1.0851450775607356
1312,26,28087.0,0,147.0,77,1,1,0,53,8,17,13,0,21,0,0,0,0,0,0,0,112,1.4209797374590403,0.10793133313185627,0.5348283386931802
1313,49,19740.0,1,581.0,65,1,1,0,7,11,3,10,4,20,0,0,0,0,0,0,0,55,1.2095237921226312,-0.7891303758428543,0.5083226031203302
1314,28,57036.0,0,63.0,33,1,0,0,1171,43,219,19,14,47,1,0,0,0,0,0,0,1513,-0.8971223523132557,1.9675276429224005,-0.5668360023457313
1315,37,53083.0,0,425.0,65,1,0,0,215,7,33,3,0,13,0,1,0,0,0,0,0,271,0.663155369531737,1.8757576033470909,0.6505174493923764
1316,34,69283.0,1,110.0,41,1,0,1,674,62,134,0,26,8,0,0,0,0,0,0,0,904,-1.7929733511959356,1.3254876481819355,-0.2762371097530757
1317,52,46098.0,1,578.0,86,0,0,1,57,0,27,0,0,36,0,0,0,0,0,0,1,120,1.4634585910679763,0.8571433782527096,0.5271123792644551
1318,36,23331.0,1,293.0,92,1,0,0,5,36,7,0,10,45,0,0,0,0,0,0,0,103,1.6491815303385684,0.18177730983486343,-0.423793458748801
1319,42,23331.0,1,282.0,97,0,0,0,104,20,101,24,15,5,0,0,0,0,0,0,0,269,1.0344635348400009,2.2824589194135942,0.39732421119975986
1320,44,9255.0,1,595.0,91,0,1,0,9,0,7,2,0,4,0,0,0,0,0,0,0,22,1.9289144367232576,-0.5909477088246747,-0.16606822052592302
1321,31,67786.0,0,391.0,0,0,0,1,431,82,441,80,20,102,0,0,0,0,0,0,1,1156,-1.3129089557539506,-1.6128469946906727,0.7320190221269782
1322,43,71969.0,0,399.0,59,1,0,1,1000,0,76,0,0,10,0,1,0,0,0,0,0,1086,-0.13234535273898412,0.7079776566775153,0.15347527007454093
1323,38,59235.0,1,142.0,4,0,0,1,448,40,469,80,0,91,0,0,0,0,0,0,0,1128,-1.6830106355282028,2.023900643529909,-1.8079326864683836
1324,41,31928.0,1,54.0,5,1,1,0,33,4,24,4,2,5,0,0,0,0,0,0,0,72,1.291039611825249,0.015797209188128835,-0.337264116755328
1325,41,74881.0,1,442.0,48,1,0,1,505,72,270,36,27,54,0,0,0,0,0,0,0,964,-1.7377900250832061,1.6489728023733792,-0.7884960372304453
1326,66,51411.0,0,85.0,81,0,0,1,14,0,3,0,0,1,0,0,0,0,0,0,0,18,1.5418638479536724,-1.3168613261375786,0.2686909064576988
1327,56,51983.0,2,565.0,95,0,1,0,631,0,115,10,7,30,0,0,0,0,0,0,0,793,-1.0315656272775238,1.6064342539717893,-1.2962229646775545
1328,27,42386.0,0,125.0,43,1,0,1,65,4,16,0,4,11,0,0,0,0,0,0,0,100,1.639122091117612,-0.19272143986019594,-0.7584617022089639
1329,54,30390.0,1,462.0,5,1,0,0,10,12,12,25,1,20,0,0,0,0,0,0,0,80,1.4210485940755002,-0.7707853933192419,-0.28948088022376783
1330,39,30983.0,1,565.0,50,0,1,0,51,4,50,12,1,49,0,0,0,0,0,0,1,167,1.48588742285146,-0.021358802467653405,-0.9742492860015429
1331,56,66033.0,2,410.0,76,0,1,0,293,35,179,46,59,65,0,0,0,0,0,0,0,677,-0.5600917174406124,0.9303307579317593,-1.1741507560415845
1332,39,37284.0,1,15.0,46,1,0,0,11,1,2,2,1,6,0,0,0,0,0,0,0,23,1.7275179306078046,-1.1135106681043272,0.1420942873613902
1333,39,57530.0,2,680.0,68,0,0,1,50,1,27,6,7,1,0,0,0,0,0,0,0,92,0.28436018642595917,-1.939661200284403,0.6399735589425665
1334,26,76800.0,1,663.0,33,1,0,0,173,26,255,35,71,81,0,0,0,0,0,0,0,641,-1.2603018063075981,-1.3678529263258579,0.23466208724146823
1335,25,76081.0,1,191.0,85,1,1,0,292,30,415,63,33,200,0,0,0,1,0,0,0,1033,-0.7463490428617502,-1.2947443772450353,0.34901833644871355
1336,55,67445.0,0,204.0,63,1,1,0,757,80,217,29,80,11,0,0,0,0,0,0,0,1174,-2.2987358103515025,2.1543004629301805,-0.09742026488639983
1337,43,37054.0,1,621.0,89,1,0,1,12,1,6,0,1,5,0,0,0,0,0,0,0,25,1.769996784216741,-0.36429862298347293,0.13437832793266505
1338,47,47175.0,1,533.0,81,1,0,1,167,2,44,6,2,19,1,0,0,0,0,0,1,240,0.9954265687463191,2.226743379503464,1.235194971646693
1339,25,31859.0,1,93.0,77,0,1,0,3,1,3,8,0,5,0,0,0,0,0,0,0,20,1.9324251808549717,-0.7761679300650492,-0.1602226384246622
1340,53,27215.0,2,478.0,50,0,1,0,30,5,22,8,9,28,0,0,0,0,0,0,0,102,1.0895742490933362,0.3719509763595758,0.7952076100489325
1341,36,70179.0,0,577.0,10,0,0,1,532,88,168,69,44,133,0,0,0,0,0,0,0,1034,-1.8030327904168921,0.9509888984868757,-0.6109053532132386
1342,61,39922.0,3,399.0,30,1,1,0,29,12,59,19,1,36,0,0,0,0,0,0,0,156,1.476693694479381,0.2191478672213806,-0.4638607358516366
1343,50,49681.0,1,667.0,66,1,0,1,411,0,26,0,0,21,0,0,0,0,0,0,0,458,0.011710361281058351,2.293223992905209,0.1388077276015487
1344,28,24645.0,1,532.0,16,1,1,0,5,3,4,4,1,0,0,0,0,0,0,0,0,17,2.1180792635091032,-0.5728172720317974,-0.286819257520971
1345,27,79865.0,0,300.0,12,0,1,0,71,99,278,185,121,38,0,0,0,0,0,0,0,792,-2.2035497635704524,-1.3800140244636154,0.8235152796248475
1346,51,44322.0,0,597.0,30,1,1,0,46,0,40,3,0,3,0,0,0,0,0,0,0,92,1.6491815303385684,0.18177730983486343,-0.423793458748801
1347,57,47958.0,1,525.0,8,0,1,0,268,11,88,15,3,22,0,0,0,0,0,0,0,407,-0.27995487449819717,0.10616305230713666,-0.40924779605813877
1348,39,63972.0,2,457.0,93,0,0,1,928,63,254,0,12,12,0,1,0,0,0,0,0,1269,-1.3438594165260471,0.6491696064111695,0.522887545231945
1349,63,75315.0,1,260.0,14,1,1,0,459,15,171,142,23,31,0,0,0,0,0,0,0,841,-2.080262131994599,-0.4317880942724187,0.026609742298566247
1350,49,55517.0,0,113.0,53,1,0,1,483,0,108,0,6,36,0,0,0,0,0,0,1,633,-0.06749174983705573,2.973506551460306,-1.2721368121187109
1351,52,82800.0,0,37.0,23,0,0,1,1006,22,115,59,68,45,0,0,1,1,0,0,1,1315,-2.5894664786654196,-0.2964717847348967,-0.6247282138529666
1352,40,38998.0,1,686.0,92,1,1,0,34,1,14,0,0,5,0,0,0,0,0,1,0,54,1.812475637825677,0.3849134221373805,0.12666236850394014
1353,52,27161.0,2,609.0,41,1,0,1,7,4,23,7,0,11,0,0,0,0,0,0,0,52,1.7599373449957845,-0.7387973726785322,-0.20028991552749761
1354,38,42014.0,1,380.0,56,1,1,0,244,15,108,4,15,50,0,0,0,0,0,0,1,436,0.3698522797943774,2.459204093551944,0.052278385608075656
1355,53,38201.0,3,522.0,19,1,0,1,233,0,23,0,0,12,0,0,0,0,0,0,0,268,0.8286905737439563,1.330110761990224,-0.14541565662425657
1356,38,45203.0,1,343.0,4,1,1,0,35,3,67,10,8,24,0,0,0,0,0,0,1,147,1.0786490990235018,-0.6175531927195768,-0.3845174270212986
1357,31,81574.0,1,500.0,89,1,0,1,1252,0,465,46,35,0,0,1,1,0,0,0,0,1798,-1.6219544689526317,-1.3486128057322182,0.3153458471336807
1358,38,34935.0,2,237.0,71,1,1,0,34,4,66,3,10,20,0,0,0,0,0,0,0,137,1.2450500140845988,-0.5481946146923502,-0.33539373942786377
1359,26,60482.0,1,605.0,81,0,0,1,255,43,134,37,14,24,0,0,0,0,0,0,0,507,-0.2277516616095704,0.40259980763703535,-1.4137824527042162
1360,60,34633.0,1,11.0,31,1,1,0,8,1,5,0,0,1,0,0,0,0,0,0,0,15,1.7467710982008398,-0.979518588098301,-0.03362601932835367
1361,29,78093.0,1,13.0,53,1,0,1,368,32,639,13,43,10,0,0,0,0,0,0,0,1105,-1.482820614946762,-1.496985351477525,0.6770497524322829
1362,62,82460.0,1,526.0,78,0,1,0,255,47,573,52,32,15,0,0,0,0,0,0,0,974,-1.0518838119287166,-1.2157304095269548,-0.061809256443323475
1363,50,45903.0,1,574.0,80,1,0,1,33,8,10,2,10,3,0,0,0,0,0,0,0,66,0.8706350412023466,-0.8211183964835637,0.41913163842405987
1364,60,81361.0,1,75.0,18,0,1,0,163,23,424,27,65,76,0,0,0,0,0,0,1,778,-3.276983113911647,-1.4237748401565626,0.9345522303873223
1365,64,35860.0,2,640.0,37,0,0,1,15,0,8,4,2,20,1,0,0,0,0,0,1,49,1.382011627981818,-0.826500933229371,0.5483898802231654
1366,57,40442.0,3,459.0,52,1,0,1,45,12,52,25,22,13,0,0,0,0,0,0,1,169,1.121993663481316,0.7466642717853701,0.452823407160045
1367,68,61482.0,0,582.0,39,1,1,0,48,58,68,16,66,43,0,0,0,0,0,0,0,299,-0.37059556595643417,-1.3369745894859102,0.12241825505047771
1368,60,34968.0,2,603.0,11,1,1,0,158,6,45,8,2,2,0,0,0,0,0,0,0,221,0.7905193184991516,1.8894006414641873,1.537511897432745
1369,28,31497.0,1,244.0,22,1,0,1,108,1,28,13,1,4,0,0,0,0,0,0,0,155,1.2875288676935348,0.2010174304285031,-0.3431096988565888
1370,54,13724.0,1,457.0,43,1,0,0,2,7,5,2,15,27,1,0,0,0,0,0,0,58,2.150498677897083,-0.19810397660600346,-0.6292034604098581
1371,32,45143.0,2,98.0,74,1,0,1,202,5,74,11,5,14,0,0,0,0,0,0,0,311,0.4797423836027156,0.9236239916544549,-0.5692748647806894
