,ID,User_Age,Income,Child_Count,Day_Cnt,Recency,Marital_Status_Joined,Education_Graduate,Education_Postgraduate,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
1324,9635,40,35876.0,1,92.0,13,1,0,1,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0
1325,2173,52,40049.0,1,500.0,23,0,1,0,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0
1326,942,32,39660.0,0,72.0,36,0,1,0,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1
1327,9386,39,50127.0,1,277.0,88,1,1,0,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0
1328,5510,32,43263.0,0,199.0,2,1,0,1,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0
1329,873,69,62845.0,0,224.0,3,1,0,1,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1
1330,2253,35,18929.0,1,114.0,15,1,1,0,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0
1331,5181,45,24367.0,2,564.0,58,0,0,0,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0
1332,979,52,33249.0,1,284.0,11,0,1,0,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0
1333,10390,66,26887.0,0,335.0,27,1,0,0,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0
1334,4698,36,50150.0,1,680.0,32,1,0,1,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0
1335,7793,39,62061.0,1,285.0,12,1,1,0,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0
1336,1745,32,85696.0,0,417.0,88,0,0,1,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1
1337,10590,31,76542.0,0,70.0,91,1,0,1,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0
1338,5080,62,70515.0,1,256.0,12,0,1,0,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1
1339,8369,32,18227.0,1,690.0,21,1,1,0,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0
1340,5232,52,69139.0,1,31.0,23,1,1,0,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0
1341,2407,37,69109.0,1,585.0,10,1,1,0,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1
1342,3834,65,69627.0,2,636.0,35,0,1,0,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0
1343,7912,24,38136.0,0,498.0,69,1,1,0,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0
1344,7712,32,62159.0,1,466.0,68,0,0,1,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0
1345,1065,39,80695.0,1,494.0,85,0,1,0,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0
1346,7275,55,33316.0,1,504.0,34,0,0,1,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0
1347,1343,31,58554.0,0,374.0,55,1,1,0,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0
1348,1384,38,17256.0,1,302.0,10,1,0,0,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0
1349,9967,52,53034.0,0,422.0,30,0,1,0,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0
1350,6181,58,52203.0,0,456.0,36,1,0,0,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0
1351,10507,21,59601.0,0,251.0,14,0,0,0,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0
1352,2674,27,75154.0,1,598.0,79,0,0,1,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1
1353,2698,49,47025.0,1,153.0,52,0,1,0,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0
1354,3231,32,37971.0,0,597.0,97,1,1,0,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0
1355,4096,52,41335.0,1,469.0,24,0,0,1,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0
1356,10476,36,67267.0,1,433.0,0,1,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0
1357,5948,68,57338.0,0,62.0,96,0,1,0,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0
1358,9140,51,50523.0,0,182.0,89,1,0,0,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0
1359,10258,43,35791.0,2,268.0,94,0,0,1,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0
1360,5675,46,50611.0,2,641.0,98,0,0,1,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0
1361,4743,22,56242.0,1,218.0,72,1,0,1,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0
1362,8805,40,48904.0,2,395.0,1,0,1,0,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0
1363,1542,64,56243.0,0,698.0,26,0,1,0,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0
1364,6770,37,21355.0,1,339.0,5,1,1,0,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1
1365,8773,56,57420.0,1,663.0,22,1,0,1,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0
1366,10420,38,46390.0,1,234.0,56,0,0,1,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0
1367,7514,41,54342.0,1,216.0,74,1,0,0,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0
1368,793,46,20895.0,1,185.0,24,1,1,0,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0
1369,10909,56,92344.0,1,47.0,9,1,1,0,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0
1370,8702,39,26907.0,1,61.0,10,1,0,0,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0
1371,4791,54,44964.0,2,186.0,35,1,1,0,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0
1372,2963,49,75507.0,3,419.0,56,1,1,0,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0
1373,8216,54,53761.0,1,633.0,7,1,0,1,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0
1374,8140,45,22682.0,1,483.0,51,1,1,0,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0
1375,10146,54,38887.0,1,574.0,17,1,0,1,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0
1376,5289,39,41658.0,3,181.0,30,0,0,0,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0
1377,2587,29,29791.0,1,313.0,21,1,0,1,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0
1378,4405,43,63915.0,1,369.0,2,1,0,1,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0
1379,8663,44,39996.0,1,454.0,85,0,1,0,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0
1380,2589,59,26759.0,1,55.0,65,0,1,0,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0
1381,3421,58,63841.0,2,361.0,64,0,0,1,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0
1382,10490,56,51039.0,2,664.0,11,1,0,1,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0
1383,4094,50,60544.0,2,168.0,92,1,1,0,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0
1384,9958,41,65685.0,1,631.0,54,1,1,0,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0
1385,2534,66,37716.0,0,165.0,4,1,1,0,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0
1386,4188,42,36864.0,1,119.0,53,0,1,0,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1
1387,6613,38,44511.0,2,313.0,39,1,0,1,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0
1388,10827,34,36947.0,2,560.0,49,1,0,1,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0
1389,5491,35,47352.0,0,58.0,70,1,0,1,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0
1390,8402,42,67087.0,2,261.0,40,1,0,1,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0
1391,8783,41,57045.0,1,269.0,40,1,1,0,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0
1392,10010,42,36957.0,1,119.0,43,0,0,1,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1
1393,618,39,69389.0,2,597.0,17,1,0,1,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0
1394,9121,42,80134.0,1,45.0,40,1,1,0,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1
1395,361,58,43142.0,2,334.0,84,1,0,1,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0
1396,4310,40,80589.0,2,38.0,25,1,1,0,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1
1397,2678,42,34412.0,1,142.0,62,0,1,0,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0
1398,6376,46,57537.0,1,434.0,83,0,1,0,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0
1399,524,45,22634.0,2,566.0,47,1,0,0,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0
1400,10341,53,51315.0,2,673.0,45,1,1,0,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0
1401,5654,42,36026.0,1,92.0,34,1,1,0,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0
1402,4098,61,24639.0,1,69.0,3,1,1,0,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0
1403,5824,57,34578.0,1,685.0,1,1,0,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0
1404,7000,44,65704.0,1,625.0,18,0,0,0,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0
1405,2561,47,63810.0,2,691.0,45,0,1,0,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0
1406,5229,63,54132.0,1,444.0,81,1,0,1,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0
1407,4086,61,18690.0,1,194.0,77,1,1,0,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0
1408,2428,64,28164.0,1,659.0,23,1,1,0,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0
1409,8254,61,34596.0,2,661.0,48,1,0,1,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0
1410,2836,37,43269.0,1,639.0,61,1,0,1,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
1411,8418,42,38741.0,1,405.0,60,0,0,0,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0
1412,1362,45,31907.0,2,131.0,75,0,1,0,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0
1413,7152,70,27100.0,0,158.0,64,1,0,1,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0
1414,10033,24,31163.0,1,501.0,54,0,0,0,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0
1415,9349,35,92533.0,1,384.0,84,1,1,0,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0
1416,274,48,34853.0,0,529.0,75,0,1,0,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0
1417,3388,66,70844.0,0,126.0,16,0,1,0,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0
1418,922,42,31086.0,3,105.0,79,1,0,0,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0
1419,8588,41,60544.0,2,152.0,92,1,1,0,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0
1420,2518,42,20491.0,3,79.0,16,1,0,0,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0
1421,574,42,42523.0,0,259.0,96,1,1,0,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0
1422,3220,48,39922.0,1,595.0,30,1,1,0,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0
1423,5967,45,33402.0,1,133.0,60,1,1,0,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0
1424,1183,55,36408.0,0,548.0,11,1,0,1,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0
1425,6856,44,21645.0,1,421.0,75,1,1,0,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1
1426,4530,40,78427.0,1,442.0,36,0,0,1,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1
1427,1553,42,82657.0,1,286.0,71,1,1,0,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0
1428,4682,56,51876.0,2,91.0,88,1,1,0,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0
1429,8204,42,78041.0,0,482.0,93,1,0,0,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0
1430,5221,31,52852.0,1,450.0,93,1,1,0,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0
1431,1232,41,70038.0,1,136.0,54,1,0,1,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0
1432,1927,29,69401.0,0,192.0,41,1,0,0,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0
1433,5788,41,46053.0,2,188.0,46,1,1,0,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0
1434,6652,47,77343.0,2,242.0,28,1,1,0,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0
1435,6246,35,73892.0,2,421.0,40,0,1,0,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1
1436,5975,53,40304.0,2,673.0,82,0,0,1,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0
1437,6875,28,32727.0,0,520.0,38,1,0,1,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0
1438,4399,50,68695.0,0,67.0,3,1,1,0,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0
1439,4042,31,43300.0,1,500.0,87,0,1,0,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1
1440,2157,62,26290.0,2,346.0,49,1,1,0,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0
1441,10133,65,93790.0,2,281.0,16,0,1,0,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1
1442,2525,35,38410.0,1,664.0,65,1,0,1,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1
1443,8233,66,64866.0,0,613.0,9,0,0,1,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0
1444,9483,68,57957.0,0,275.0,24,1,1,0,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0
1445,2945,56,46015.0,0,257.0,25,1,0,1,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0
1446,10403,43,16531.0,0,560.0,43,1,1,0,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0
1447,5074,57,28072.0,1,575.0,10,1,0,1,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0
1448,10524,32,49476.0,0,247.0,29,0,0,1,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0
1449,4690,41,50725.0,1,98.0,45,1,1,0,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0
1450,7521,42,83844.0,1,497.0,57,1,1,0,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0
1451,7196,49,41145.0,0,20.0,20,1,0,1,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0
1452,4406,61,67419.0,0,228.0,29,1,1,0,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0
1453,9672,47,23162.0,1,272.0,82,1,0,0,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0
1454,4864,49,34380.0,0,670.0,68,1,1,0,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0
1455,4706,45,34704.0,0,4.0,65,0,1,0,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0
1456,4070,43,94871.0,1,624.0,99,1,0,1,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1
1457,25,42,65148.0,2,533.0,9,1,1,0,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0
1458,3697,44,39898.0,0,137.0,20,1,1,0,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0
1459,217,40,64857.0,0,653.0,78,0,0,1,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0
1460,4220,64,59892.0,1,154.0,26,1,0,1,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0
1461,5286,55,41020.0,1,314.0,68,0,0,1,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0
1462,9559,59,57072.0,2,77.0,79,1,0,1,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0
1463,2849,36,60474.0,1,11.0,25,0,1,0,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0
1464,7787,28,62807.0,1,356.0,83,1,1,0,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0
1465,3102,51,19414.0,1,374.0,32,1,0,0,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0
1466,5868,61,19107.0,1,501.0,49,1,1,0,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0
1467,8370,62,75484.0,0,413.0,50,1,0,0,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0
1468,9988,64,70379.0,2,141.0,84,0,0,1,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0
1469,2939,44,79419.0,1,529.0,96,1,0,1,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0
1470,5529,44,64014.0,2,190.0,56,1,0,1,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0
1471,9743,37,76998.0,1,423.0,85,1,1,0,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0
1472,5763,48,49854.0,1,428.0,63,1,0,1,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0
1473,3478,45,60585.0,2,666.0,17,1,0,1,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1
1474,7494,56,42873.0,1,590.0,11,0,0,1,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0
1475,1763,60,87679.0,1,502.0,62,1,1,0,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1
1476,7250,58,57867.0,0,583.0,48,1,1,0,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0
1477,2005,44,35765.0,1,239.0,86,1,1,0,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0
1478,10770,27,65492.0,0,244.0,73,1,1,0,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0
1479,6885,53,32952.0,1,156.0,36,0,1,0,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0
1480,2072,35,53374.0,1,454.0,34,1,0,1,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1
1481,9463,54,71706.0,1,667.0,16,1,1,0,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0
1482,6318,33,68487.0,1,256.0,48,1,1,0,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0
1483,4093,34,53253.0,1,311.0,61,1,0,1,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0
1484,5751,38,31163.0,1,696.0,54,0,0,0,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0
1485,3340,38,42014.0,1,483.0,56,1,1,0,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1
1486,3594,44,54108.0,0,7.0,74,1,0,1,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0
1487,3584,68,49667.0,3,19.0,35,0,0,1,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1
1488,3643,59,63206.0,1,534.0,65,1,0,1,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0
1489,851,42,57136.0,1,231.0,48,1,0,1,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0
1490,7706,43,46772.0,2,370.0,88,1,0,0,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0
1491,3967,64,78931.0,2,524.0,19,1,0,1,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0
1492,10128,26,53977.0,0,337.0,21,1,1,0,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0
1493,486,36,84219.0,1,271.0,27,1,1,0,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0
1494,9,24,46098.0,1,200.0,86,0,0,1,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0
1495,9451,55,73538.0,0,154.0,92,1,1,0,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0
1496,9264,37,79529.0,1,210.0,1,1,1,0,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0
1497,3865,45,20981.0,1,682.0,14,1,0,0,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1
1498,2853,55,51766.0,1,593.0,74,0,1,0,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0
1499,1490,26,55759.0,0,532.0,84,1,1,0,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0
1500,6310,39,33039.0,2,503.0,4,1,1,0,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0
1501,10380,41,37787.0,1,136.0,50,1,0,1,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0
1502,3887,37,27242.0,1,681.0,2,0,1,0,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1
1503,4278,41,87188.0,2,601.0,73,0,0,1,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1
1504,8643,59,69930.0,0,678.0,21,1,1,0,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0
1505,1998,40,37697.0,0,101.0,82,0,1,0,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0
1506,10795,42,37401.0,2,355.0,14,1,0,1,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0
1507,11110,39,3502.0,1,599.0,56,0,1,0,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0
1508,2408,43,58597.0,0,247.0,20,1,1,0,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0
1509,202,56,82032.0,1,386.0,54,0,0,1,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0
1510,7998,26,28087.0,0,147.0,77,1,1,0,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0
1511,830,39,74004.0,2,680.0,5,0,0,1,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1
1512,3536,49,19740.0,1,581.0,65,1,1,0,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0
1513,6050,28,57036.0,0,63.0,33,1,0,0,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0
1514,125,37,53083.0,0,425.0,65,1,0,0,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0
1515,3463,34,69283.0,1,110.0,41,1,0,1,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0
1516,2804,52,46098.0,1,578.0,86,0,0,1,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1
1517,3745,36,23331.0,1,293.0,92,1,0,0,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0
1518,9771,42,23331.0,1,282.0,97,0,0,0,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0
1519,451,44,9255.0,1,595.0,91,0,1,0,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0
1520,10530,31,67786.0,0,391.0,0,0,0,1,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1
1521,1079,43,71969.0,0,399.0,59,1,0,1,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0
1522,8920,38,59235.0,1,142.0,4,0,0,1,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0
1523,6678,41,31928.0,1,54.0,5,1,1,0,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0
1524,3852,41,74881.0,1,442.0,48,1,0,1,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0
1525,528,38,65819.0,2,586.0,99,1,1,0,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0
1526,73,66,51411.0,0,85.0,81,0,0,1,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0
1527,5589,56,51983.0,2,565.0,95,0,1,0,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0
1528,10212,27,42386.0,0,125.0,43,1,0,1,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0
1529,6365,54,30390.0,1,462.0,5,1,0,0,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0
1530,5636,39,30983.0,1,565.0,50,0,1,0,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1
1531,591,56,66033.0,2,410.0,76,0,1,0,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0
1532,2217,39,37284.0,1,15.0,46,1,0,0,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0
1533,2544,39,57530.0,2,680.0,68,0,0,1,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0
1534,7725,26,76800.0,1,663.0,33,1,0,0,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0
1535,8091,26,63943.0,1,632.0,50,1,1,0,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0
1536,7321,25,76081.0,1,191.0,85,1,1,0,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0
1537,5462,55,67445.0,0,204.0,63,1,1,0,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0
1538,7791,43,37054.0,1,621.0,89,1,0,1,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0
1539,955,47,47175.0,1,533.0,81,1,0,1,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,1
1540,4037,25,31859.0,1,93.0,77,0,1,0,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0
1541,6642,53,27215.0,2,478.0,50,0,1,0,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0
1542,2793,36,70179.0,0,577.0,10,0,0,1,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0
